Calibration
Channel,Gain,Offset,Zero
0,1,0,0
1,1,0,0
2,0.51249,0,0
3,1,0,0
4,1,0,0
5,1,0,0
6,1,0,0
7,1,0,0
8,1,0,0
mm/dd/yy-hh:mm:ss:ms,Sch,Ch0,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
05/10/19-11:08:02:911,1,1032.00,18384.00,8080.94,18100.00,17555.00,9739.00,6609.00,11823.00,8215.00,
05/10/19-11:08:02:911,1,1032.00,18384.00,8080.94,18093.00,17524.00,9741.00,6605.00,11818.00,8208.00,
05/10/19-11:08:02:911,1,1032.00,18384.00,8080.94,18088.00,17560.00,9733.00,6606.00,11814.00,8208.00,
05/10/19-11:08:02:911,1,1032.00,18384.00,8080.94,18114.00,17606.00,9731.00,6602.00,11810.00,8208.00,
05/10/19-11:08:02:911,1,1032.00,18384.00,8080.94,18106.00,17573.00,9734.00,6593.00,11817.00,8208.00,
05/10/19-11:08:03:128,1,1032.00,18384.00,8078.38,18087.00,17516.00,9747.00,6609.00,11816.00,8238.00,
05/10/19-11:08:03:128,1,1032.00,18384.00,8076.84,18098.00,17521.00,9743.00,6605.00,11817.00,8239.00,
05/10/19-11:08:03:128,1,1032.00,18383.00,8076.84,18126.00,17578.00,9733.00,6599.00,11828.00,8237.00,
05/10/19-11:08:03:128,1,1032.00,18381.00,8076.84,18127.00,17589.00,9731.00,6603.00,11822.00,8245.00,
05/10/19-11:08:03:128,1,1032.00,18384.00,8076.33,18122.00,17533.00,9741.00,6602.00,11813.00,8229.00,
05/10/19-11:08:03:128,1,1032.00,18383.00,8078.38,18116.00,17516.00,9742.00,6602.00,11819.00,8222.00,
05/10/19-11:08:03:128,1,1032.00,18384.00,8080.94,18119.00,17579.00,9736.00,6601.00,11818.00,8224.00,
05/10/19-11:08:03:128,1,1032.00,18383.00,8080.94,18130.00,17603.00,9730.00,6599.00,11812.00,8235.00,
05/10/19-11:08:03:128,1,1032.00,18384.00,8080.94,18113.00,17554.00,9739.00,6600.00,11816.00,8220.00,
05/10/19-11:08:03:128,1,1032.00,18384.00,8080.94,18093.00,17515.00,9742.00,6595.00,11813.00,8224.00,
05/10/19-11:08:03:128,1,1032.00,18384.00,8080.94,18103.00,17551.00,9736.00,6604.00,11815.00,8224.00,
05/10/19-11:08:03:128,1,1032.00,18383.00,8080.94,18118.00,17611.00,9726.00,6601.00,11820.00,8224.00,
05/10/19-11:08:03:128,1,1032.00,18384.00,8080.94,18110.00,17589.00,9733.00,6604.00,11811.00,8224.00,
05/10/19-11:08:03:345,1,1032.00,18384.00,8078.38,18084.00,17525.00,9741.00,6592.00,11834.00,8261.00,
05/10/19-11:08:03:345,1,1032.00,18383.00,8076.84,18088.00,17526.00,9742.00,6607.00,11831.00,8259.00,
05/10/19-11:08:03:345,1,1032.00,18384.00,8076.84,18099.00,17585.00,9734.00,6604.00,11824.00,8275.00,
05/10/19-11:08:03:345,1,1032.00,18384.00,8076.33,18109.00,17596.00,9734.00,6607.00,11826.00,8275.00,
05/10/19-11:08:03:345,1,1032.00,18383.00,8076.84,18107.00,17537.00,9736.00,6608.00,11819.00,8249.00,
05/10/19-11:08:03:345,1,1032.00,18384.00,8078.89,18101.00,17518.00,9742.00,6601.00,11810.00,8215.00,
05/10/19-11:08:03:345,1,1032.00,18384.00,8080.94,18126.00,17558.00,9734.00,6603.00,11816.00,8221.00,
05/10/19-11:08:03:345,1,1032.00,18383.00,8080.94,18125.00,17595.00,9731.00,6607.00,11812.00,8230.00,
05/10/19-11:08:03:345,1,1032.00,18384.00,8080.94,18116.00,17561.00,9735.00,6603.00,11810.00,8221.00,
05/10/19-11:08:03:345,1,1032.00,18384.00,8080.94,18103.00,17509.00,9746.00,6608.00,11820.00,8221.00,
05/10/19-11:08:03:345,1,1032.00,18384.00,8080.94,18102.00,17537.00,9739.00,6604.00,11819.00,8221.00,
05/10/19-11:08:03:345,1,1032.00,18384.00,8080.94,18126.00,17598.00,9731.00,6602.00,11812.00,8221.00,
05/10/19-11:08:03:345,1,1032.00,18384.00,8080.94,18122.00,17597.00,9732.00,6604.00,11815.00,8221.00,
05/10/19-11:08:03:562,1,1032.00,18383.00,8078.38,18098.00,17534.00,9738.00,6609.00,11814.00,8239.00,
05/10/19-11:08:03:562,1,1032.00,18381.00,8076.84,18084.00,17522.00,9741.00,6600.00,11820.00,8234.00,
05/10/19-11:08:03:562,1,1032.00,18383.00,8076.84,18102.00,17582.00,9733.00,6606.00,11815.00,8241.00,
05/10/19-11:08:03:562,1,1032.00,18382.00,8076.33,18103.00,17599.00,9731.00,6601.00,11807.00,8242.00,
05/10/19-11:08:03:562,1,1032.00,18384.00,8076.84,18098.00,17549.00,9737.00,6605.00,11815.00,8228.00,
05/10/19-11:08:03:562,1,1032.00,18384.00,8078.38,18090.00,17525.00,9741.00,6623.00,11814.00,8214.00,
05/10/19-11:08:03:562,1,1032.00,18383.00,8080.94,18106.00,17565.00,9735.00,6608.00,11815.00,8215.00,
05/10/19-11:08:03:562,1,1032.00,18384.00,8080.94,18123.00,17597.00,9734.00,6603.00,11814.00,8224.00,
05/10/19-11:08:03:562,1,1032.00,18384.00,8080.94,18114.00,17562.00,9735.00,6599.00,11813.00,8228.00,
05/10/19-11:08:03:562,1,1032.00,18384.00,8080.94,18104.00,17517.00,9742.00,6608.00,11823.00,8217.00,
05/10/19-11:08:03:562,1,1032.00,18383.00,8080.94,18118.00,17530.00,9741.00,6602.00,11811.00,8217.00,
05/10/19-11:08:03:562,1,1032.00,18384.00,8080.94,18134.00,17584.00,9735.00,6594.00,11812.00,8217.00,
05/10/19-11:08:03:562,1,1032.00,18384.00,8080.94,18133.00,17587.00,9732.00,6594.00,11818.00,8217.00,
05/10/19-11:08:03:778,1,1032.00,18383.00,8077.87,18114.00,17529.00,9739.00,6599.00,11836.00,8263.00,
05/10/19-11:08:03:778,1,1032.00,18383.00,8076.84,18100.00,17522.00,9743.00,6601.00,11830.00,8261.00,
05/10/19-11:08:03:778,1,1032.00,18384.00,8076.84,18109.00,17582.00,9732.00,6601.00,11829.00,8274.00,
05/10/19-11:08:03:778,1,1032.00,18382.00,8076.33,18105.00,17599.00,9734.00,6602.00,11827.00,8273.00,
05/10/19-11:08:03:778,1,1032.00,18383.00,8076.33,18101.00,17542.00,9740.00,6608.00,11823.00,8245.00,
05/10/19-11:08:03:778,1,1032.00,18383.00,8077.87,18090.00,17523.00,9741.00,6597.00,11815.00,8219.00,
05/10/19-11:08:03:778,1,1032.00,18383.00,8080.43,18108.00,17568.00,9737.00,6602.00,11815.00,8227.00,
05/10/19-11:08:03:778,1,1032.00,18383.00,8080.94,18110.00,17595.00,9732.00,6599.00,11814.00,8220.00,
05/10/19-11:08:03:778,1,1032.00,18383.00,8080.94,18106.00,17571.00,9737.00,6602.00,11821.00,8213.00,
05/10/19-11:08:03:778,1,1032.00,18384.00,8080.94,18092.00,17541.00,9740.00,6606.00,11813.00,8208.00,
05/10/19-11:08:03:778,1,1032.00,18384.00,8080.94,18099.00,17541.00,9738.00,6607.00,11815.00,8208.00,
05/10/19-11:08:03:778,1,1032.00,18384.00,8080.94,18120.00,17566.00,9738.00,6605.00,11819.00,8208.00,
05/10/19-11:08:03:778,1,1032.00,18383.00,8080.94,18123.00,17593.00,9734.00,6598.00,11817.00,8208.00,
05/10/19-11:08:03:995,1,1032.00,18383.00,8078.38,18126.00,17540.00,9734.00,6605.00,11822.00,8240.00,
05/10/19-11:08:03:995,1,1032.00,18384.00,8076.84,18119.00,17509.00,9741.00,6597.00,11812.00,8235.00,
05/10/19-11:08:03:995,1,1032.00,18383.00,8076.84,18123.00,17567.00,9732.00,6604.00,11817.00,8242.00,
05/10/19-11:08:03:995,1,1032.00,18382.00,8076.84,18126.00,17591.00,9730.00,6591.00,11816.00,8245.00,
05/10/19-11:08:03:995,1,1032.00,18384.00,8076.84,18108.00,17546.00,9740.00,6594.00,11822.00,8225.00,
05/10/19-11:08:03:995,1,1032.00,18384.00,8078.38,18091.00,17524.00,9740.00,6609.00,11820.00,8223.00,
05/10/19-11:08:03:995,1,1032.00,18384.00,8080.43,18100.00,17555.00,9734.00,6608.00,11825.00,8223.00,
05/10/19-11:08:03:995,1,1032.00,18384.00,8080.94,18108.00,17588.00,9735.00,6601.00,11815.00,8226.00,
05/10/19-11:08:03:995,1,1032.00,18384.00,8080.94,18103.00,17582.00,9730.00,6612.00,11819.00,8224.00,
05/10/19-11:08:03:995,1,1032.00,18384.00,8080.94,18099.00,17547.00,9736.00,6607.00,11816.00,8222.00,
05/10/19-11:08:03:995,1,1032.00,18384.00,8080.94,18101.00,17535.00,9742.00,6611.00,11824.00,8222.00,
05/10/19-11:08:03:995,1,1032.00,18384.00,8080.94,18106.00,17576.00,9737.00,6598.00,11808.00,8222.00,
05/10/19-11:08:03:995,1,1032.00,18384.00,8080.94,18118.00,17592.00,9736.00,6590.00,11811.00,8222.00,
05/10/19-11:08:04:212,1,1032.00,18383.00,8079.40,18109.00,17551.00,9735.00,6610.00,11824.00,8270.00,
05/10/19-11:08:04:212,1,1032.00,18384.00,8076.84,18102.00,17535.00,9741.00,6596.00,11829.00,8273.00,
05/10/19-11:08:04:212,1,1032.00,18384.00,8076.33,18120.00,17554.00,9735.00,6600.00,11833.00,8267.00,
05/10/19-11:08:04:212,1,1032.00,18384.00,8075.82,18133.00,17587.00,9730.00,6607.00,11824.00,8278.00,
05/10/19-11:08:04:212,1,1032.00,18384.00,8076.84,18112.00,17557.00,9737.00,6611.00,11828.00,8256.00,
05/10/19-11:08:04:212,1,1032.00,18384.00,8078.89,18112.00,17516.00,9743.00,6602.00,11827.00,8224.00,
05/10/19-11:08:04:212,1,1032.00,18384.00,8080.94,18108.00,17539.00,9740.00,6597.00,11813.00,8226.00,
05/10/19-11:08:04:212,1,1032.00,18383.00,8080.94,18115.00,17586.00,9733.00,6592.00,11820.00,8221.00,
05/10/19-11:08:04:212,1,1032.00,18384.00,8080.94,18115.00,17579.00,9734.00,6603.00,11811.00,8231.00,
05/10/19-11:08:04:212,1,1032.00,18384.00,8080.94,18095.00,17541.00,9738.00,6608.00,11822.00,8219.00,
05/10/19-11:08:04:212,1,1032.00,18384.00,8080.94,18087.00,17543.00,9738.00,6604.00,11815.00,8219.00,
05/10/19-11:08:04:212,1,1032.00,18384.00,8080.94,18105.00,17581.00,9735.00,6600.00,11821.00,8219.00,
05/10/19-11:08:04:212,1,1031.00,18384.00,8080.94,18098.00,17587.00,9736.00,6603.00,11809.00,8219.00,
05/10/19-11:08:04:429,1,1032.00,18384.00,8078.89,18087.00,17553.00,9740.00,6598.00,11818.00,8238.00,
05/10/19-11:08:04:429,1,1032.00,18384.00,8076.84,18101.00,17538.00,9741.00,6610.00,11823.00,8237.00,
05/10/19-11:08:04:429,1,1032.00,18383.00,8076.84,18118.00,17564.00,9730.00,6600.00,11818.00,8250.00,
05/10/19-11:08:04:429,1,1032.00,18382.00,8075.82,18119.00,17594.00,9728.00,6603.00,11819.00,8245.00,
05/10/19-11:08:04:429,1,1032.00,18384.00,8076.84,18112.00,17570.00,9733.00,6613.00,11820.00,8241.00,
05/10/19-11:08:04:429,1,1032.00,18383.00,8077.35,18101.00,17523.00,9739.00,6601.00,11826.00,8213.00,
05/10/19-11:08:04:429,1,1032.00,18384.00,8080.43,18109.00,17539.00,9740.00,6603.00,11811.00,8213.00,
05/10/19-11:08:04:429,1,1032.00,18383.00,8080.94,18124.00,17575.00,9733.00,6589.00,11815.00,8224.00,
05/10/19-11:08:04:429,1,1032.00,18384.00,8080.94,18131.00,17571.00,9733.00,6600.00,11819.00,8227.00,
05/10/19-11:08:04:429,1,1032.00,18384.00,8080.94,18105.00,17535.00,9738.00,6604.00,11819.00,8222.00,
05/10/19-11:08:04:429,1,1032.00,18384.00,8080.94,18100.00,17528.00,9739.00,6605.00,11810.00,8222.00,
05/10/19-11:08:04:429,1,1032.00,18384.00,8080.94,18114.00,17566.00,9736.00,6598.00,11813.00,8222.00,
05/10/19-11:08:04:429,1,1032.00,18384.00,8080.94,18103.00,17593.00,9732.00,6613.00,11813.00,8222.00,
05/10/19-11:08:04:646,1,1032.00,18383.00,8078.38,18093.00,17548.00,9740.00,6599.00,11827.00,8268.00,
05/10/19-11:08:04:646,1,1032.00,18384.00,8076.84,18093.00,17526.00,9742.00,6594.00,11834.00,8271.00,
05/10/19-11:08:04:646,1,1032.00,18381.00,8075.82,18096.00,17567.00,9734.00,6602.00,11831.00,8275.00,
05/10/19-11:08:04:646,1,1032.00,18383.00,8076.84,18123.00,17598.00,9727.00,6592.00,11832.00,8278.00,
05/10/19-11:08:04:646,1,1032.00,18382.00,8076.84,18116.00,17574.00,9736.00,6594.00,11816.00,8264.00,
05/10/19-11:08:04:646,1,1032.00,18384.00,8078.38,18097.00,17535.00,9740.00,6615.00,11819.00,8224.00,
05/10/19-11:08:04:646,1,1032.00,18384.00,8080.94,18109.00,17545.00,9736.00,6603.00,11816.00,8220.00,
05/10/19-11:08:04:646,1,1032.00,18384.00,8080.94,18124.00,17582.00,9736.00,6613.00,11820.00,8221.00,
05/10/19-11:08:04:646,1,1032.00,18383.00,8080.94,18117.00,17581.00,9734.00,6609.00,11818.00,8224.00,
05/10/19-11:08:04:646,1,1032.00,18384.00,8080.94,18107.00,17536.00,9740.00,6604.00,11815.00,8220.00,
05/10/19-11:08:04:646,1,1032.00,18384.00,8080.94,18111.00,17525.00,9740.00,6605.00,11818.00,8220.00,
05/10/19-11:08:04:646,1,1032.00,18384.00,8080.94,18114.00,17568.00,9731.00,6604.00,11815.00,8220.00,
05/10/19-11:08:04:646,1,1032.00,18384.00,8080.94,18120.00,17576.00,9737.00,6599.00,11814.00,8220.00,
05/10/19-11:08:04:863,1,1032.00,18384.00,8078.89,18101.00,17536.00,9738.00,6604.00,11810.00,8234.00,
05/10/19-11:08:04:863,1,1032.00,18383.00,8076.84,18087.00,17531.00,9740.00,6614.00,11819.00,8245.00,
05/10/19-11:08:04:863,1,1032.00,18383.00,8076.84,18105.00,17555.00,9736.00,6602.00,11822.00,8241.00,
05/10/19-11:08:04:863,1,1032.00,18383.00,8076.33,18112.00,17589.00,9734.00,6605.00,11810.00,8240.00,
05/10/19-11:08:04:863,1,1032.00,18383.00,8076.84,18103.00,17584.00,9735.00,6604.00,11816.00,8228.00,
05/10/19-11:08:04:863,1,1032.00,18383.00,8078.38,18100.00,17538.00,9737.00,6602.00,11814.00,8219.00,
05/10/19-11:08:04:863,1,1032.00,18383.00,8080.94,18091.00,17557.00,9741.00,6610.00,11817.00,8221.00,
05/10/19-11:08:04:863,1,1032.00,18384.00,8080.94,18109.00,17577.00,9734.00,6603.00,11813.00,8219.00,
05/10/19-11:08:04:863,1,1032.00,18384.00,8080.94,18121.00,17579.00,9734.00,6603.00,11815.00,8224.00,
05/10/19-11:08:04:863,1,1032.00,18384.00,8080.94,18112.00,17549.00,9740.00,6611.00,11814.00,8219.00,
05/10/19-11:08:04:863,1,1032.00,18384.00,8080.94,18106.00,17531.00,9740.00,6605.00,11815.00,8219.00,
05/10/19-11:08:04:863,1,1032.00,18384.00,8080.94,18129.00,17568.00,9735.00,6598.00,11821.00,8219.00,
05/10/19-11:08:04:863,1,1032.00,18384.00,8080.94,18119.00,17579.00,9733.00,6601.00,11816.00,8219.00,
05/10/19-11:08:05:80,1,1032.00,18383.00,8077.87,18103.00,17552.00,9738.00,6598.00,11831.00,8263.00,
05/10/19-11:08:05:80,1,1032.00,18383.00,8076.84,18107.00,17526.00,9738.00,6604.00,11831.00,8266.00,
05/10/19-11:08:05:80,1,1032.00,18383.00,8076.84,18100.00,17542.00,9740.00,6595.00,11833.00,8273.00,
05/10/19-11:08:05:80,1,1032.00,18382.00,8075.82,18110.00,17570.00,9733.00,6595.00,11833.00,8279.00,
05/10/19-11:08:05:80,1,1032.00,18384.00,8076.33,18113.00,17557.00,9734.00,6603.00,11817.00,8258.00,
05/10/19-11:08:05:80,1,1032.00,18383.00,8078.89,18096.00,17552.00,9735.00,6603.00,11811.00,8223.00,
05/10/19-11:08:05:80,1,1032.00,18384.00,8080.94,18097.00,17549.00,9735.00,6607.00,11813.00,8226.00,
05/10/19-11:08:05:80,1,1032.00,18384.00,8080.94,18118.00,17564.00,9736.00,6608.00,11807.00,8226.00,
05/10/19-11:08:05:80,1,1032.00,18384.00,8080.94,18102.00,17589.00,9736.00,6608.00,11811.00,8227.00,
05/10/19-11:08:05:80,1,1032.00,18384.00,8080.94,18098.00,17559.00,9737.00,6602.00,11815.00,8217.00,
05/10/19-11:08:05:80,1,1032.00,18384.00,8080.94,18104.00,17550.00,9739.00,6605.00,11817.00,8217.00,
05/10/19-11:08:05:80,1,1032.00,18384.00,8080.94,18107.00,17567.00,9736.00,6607.00,11808.00,8217.00,
05/10/19-11:08:05:80,1,1032.00,18383.00,8080.94,18123.00,17575.00,9735.00,6609.00,11807.00,8217.00,
05/10/19-11:08:05:296,1,1032.00,18384.00,8078.38,18121.00,17567.00,9732.00,6602.00,11816.00,8238.00,
05/10/19-11:08:05:296,1,1032.00,18384.00,8076.84,18096.00,17547.00,9738.00,6609.00,11821.00,8243.00,
05/10/19-11:08:05:296,1,1032.00,18384.00,8076.84,18110.00,17539.00,9736.00,6604.00,11816.00,8240.00,
05/10/19-11:08:05:296,1,1032.00,18384.00,8076.84,18107.00,17554.00,9736.00,6596.00,11821.00,8240.00,
05/10/19-11:08:05:296,1,1032.00,18384.00,8076.84,18106.00,17569.00,9733.00,6593.00,11810.00,8234.00,
05/10/19-11:08:05:296,1,1032.00,18384.00,8078.89,18115.00,17554.00,9736.00,6601.00,11822.00,8214.00,
05/10/19-11:08:05:296,1,1032.00,18384.00,8080.94,18108.00,17534.00,9742.00,6599.00,11828.00,8219.00,
05/10/19-11:08:05:296,1,1032.00,18384.00,8080.94,18098.00,17552.00,9739.00,6603.00,11820.00,8222.00,
05/10/19-11:08:05:296,1,1032.00,18384.00,8080.94,18120.00,17577.00,9735.00,6607.00,11813.00,8226.00,
05/10/19-11:08:05:296,1,1032.00,18384.00,8080.94,18108.00,17560.00,9738.00,6608.00,11820.00,8215.00,
05/10/19-11:08:05:296,1,1032.00,18384.00,8080.94,18086.00,17560.00,9739.00,6603.00,11818.00,8215.00,
05/10/19-11:08:05:296,1,1032.00,18384.00,8080.94,18105.00,17556.00,9740.00,6603.00,11821.00,8215.00,
05/10/19-11:08:05:296,1,1032.00,18384.00,8080.94,18124.00,17570.00,9733.00,6596.00,11819.00,8215.00,
05/10/19-11:08:05:513,1,1032.00,18383.00,8078.38,18101.00,17591.00,9734.00,6607.00,11826.00,8266.00,
05/10/19-11:08:05:513,1,1032.00,18384.00,8076.84,18120.00,17562.00,9733.00,6605.00,11831.00,8277.00,
05/10/19-11:08:05:513,1,1032.00,18382.00,8076.33,18122.00,17532.00,9741.00,6603.00,11830.00,8268.00,
05/10/19-11:08:05:513,1,1032.00,18384.00,8075.82,18098.00,17563.00,9738.00,6607.00,11828.00,8273.00,
05/10/19-11:08:05:513,1,1032.00,18384.00,8076.33,18131.00,17564.00,9736.00,6596.00,11824.00,8256.00,
05/10/19-11:08:05:513,1,1032.00,18383.00,8078.89,18125.00,17551.00,9735.00,6604.00,11824.00,8218.00,
05/10/19-11:08:05:513,1,1032.00,18384.00,8079.92,18084.00,17552.00,9736.00,6607.00,11817.00,8221.00,
05/10/19-11:08:05:513,1,1032.00,18384.00,8080.94,18118.00,17539.00,9736.00,6597.00,11821.00,8218.00,
05/10/19-11:08:05:513,1,1032.00,18384.00,8080.94,18119.00,17560.00,9735.00,6605.00,11821.00,8229.00,
05/10/19-11:08:05:513,1,1032.00,18384.00,8080.94,18084.00,17577.00,9739.00,6611.00,11815.00,8228.00,
05/10/19-11:08:05:513,1,1032.00,18384.00,8080.94,18108.00,17545.00,9736.00,6606.00,11820.00,8228.00,
05/10/19-11:08:05:513,1,1032.00,18384.00,8080.94,18107.00,17531.00,9736.00,6609.00,11817.00,8228.00,
05/10/19-11:08:05:513,1,1032.00,18384.00,8080.94,18093.00,17577.00,9734.00,6604.00,11813.00,8228.00,
05/10/19-11:08:05:730,1,1032.00,18383.00,8078.38,18124.00,17577.00,9733.00,6605.00,11821.00,8236.00,
05/10/19-11:08:05:730,1,1032.00,18384.00,8076.84,18106.00,17572.00,9736.00,6603.00,11813.00,8247.00,
05/10/19-11:08:05:730,1,1032.00,18382.00,8076.84,18082.00,17572.00,9734.00,6605.00,11815.00,8239.00,
05/10/19-11:08:05:730,1,1032.00,18384.00,8076.33,18118.00,17555.00,9736.00,6598.00,11817.00,8250.00,
05/10/19-11:08:05:730,1,1031.00,18383.00,8076.33,18119.00,17561.00,9734.00,6610.00,11817.00,8227.00,
05/10/19-11:08:05:730,1,1032.00,18384.00,8078.89,18106.00,17567.00,9739.00,6607.00,11813.00,8227.00,
05/10/19-11:08:05:730,1,1032.00,18384.00,8080.94,18135.00,17543.00,9739.00,6604.00,11817.00,8225.00,
05/10/19-11:08:05:730,1,1031.00,18384.00,8080.94,18125.00,17547.00,9736.00,6607.00,11816.00,8229.00,
05/10/19-11:08:05:730,1,1032.00,18384.00,8080.94,18103.00,17556.00,9736.00,6609.00,11815.00,8221.00,
05/10/19-11:08:05:730,1,1032.00,18383.00,8080.94,18123.00,17544.00,9736.00,6596.00,11814.00,8220.00,
05/10/19-11:08:05:730,1,1032.00,18384.00,8080.94,18100.00,17558.00,9739.00,6606.00,11823.00,8220.00,
05/10/19-11:08:05:730,1,1032.00,18383.00,8080.94,18079.00,17556.00,9737.00,6606.00,11818.00,8220.00,
05/10/19-11:08:05:730,1,1032.00,18384.00,8080.94,18119.00,17544.00,9739.00,6596.00,11818.00,8220.00,
05/10/19-11:08:05:947,1,1032.00,18383.00,8078.38,18104.00,17559.00,9734.00,6605.00,11837.00,8263.00,
05/10/19-11:08:05:947,1,1032.00,18382.00,8076.84,18096.00,17569.00,9737.00,6590.00,11831.00,8269.00,
05/10/19-11:08:05:947,1,1032.00,18384.00,8076.33,18124.00,17548.00,9735.00,6584.00,11835.00,8272.00,
05/10/19-11:08:05:947,1,1032.00,18383.00,8076.33,18100.00,17572.00,9737.00,6590.00,11827.00,8274.00,
05/10/19-11:08:05:947,1,1032.00,18383.00,8076.33,18088.00,17583.00,9733.00,6609.00,11821.00,8239.00,
05/10/19-11:08:05:947,1,1032.00,18384.00,8078.38,18117.00,17554.00,9736.00,6599.00,11815.00,8221.00,
05/10/19-11:08:05:947,1,1032.00,18384.00,8080.94,18089.00,17565.00,9738.00,6607.00,11814.00,8225.00,
05/10/19-11:08:05:947,1,1032.00,18384.00,8080.94,18096.00,17575.00,9735.00,6607.00,11818.00,8226.00,
05/10/19-11:08:05:947,1,1032.00,18384.00,8080.94,18140.00,17554.00,9729.00,6600.00,11811.00,8220.00,
05/10/19-11:08:05:947,1,1032.00,18384.00,8080.94,18118.00,17545.00,9737.00,6608.00,11808.00,8231.00,
05/10/19-11:08:05:947,1,1032.00,18384.00,8080.94,18102.00,17545.00,9740.00,6604.00,11820.00,8231.00,
05/10/19-11:08:05:947,1,1032.00,18383.00,8080.94,18129.00,17542.00,9737.00,6595.00,11812.00,8231.00,
05/10/19-11:08:05:947,1,1032.00,18384.00,8080.94,18105.00,17558.00,9736.00,6605.00,11820.00,8231.00,
05/10/19-11:08:06:164,1,1032.00,18381.00,8078.38,18092.00,17556.00,9734.00,6602.00,11810.00,8242.00,
05/10/19-11:08:06:164,1,1032.00,18384.00,8076.84,18111.00,17540.00,9736.00,6603.00,11827.00,8240.00,
05/10/19-11:08:06:164,1,1032.00,18383.00,8076.84,18088.00,17551.00,9732.00,6608.00,11822.00,8239.00,
05/10/19-11:08:06:164,1,1032.00,18383.00,8076.33,18101.00,17575.00,9734.00,6602.00,11820.00,8232.00,
05/10/19-11:08:06:164,1,1032.00,18383.00,8076.84,18126.00,17566.00,9731.00,6597.00,11820.00,8235.00,
05/10/19-11:08:06:164,1,1032.00,18384.00,8077.87,18099.00,17552.00,9739.00,6597.00,11820.00,8221.00,
05/10/19-11:08:06:164,1,1032.00,18384.00,8080.94,18095.00,17558.00,9736.00,6597.00,11811.00,8220.00,
05/10/19-11:08:06:164,1,1032.00,18384.00,8080.94,18123.00,17574.00,9735.00,6603.00,11821.00,8224.00,
05/10/19-11:08:06:164,1,1032.00,18384.00,8080.94,18102.00,17582.00,9736.00,6605.00,11822.00,8232.00,
05/10/19-11:08:06:164,1,1032.00,18384.00,8080.94,18097.00,17574.00,9731.00,6600.00,11814.00,8216.00,
05/10/19-11:08:06:164,1,1032.00,18384.00,8080.94,18115.00,17547.00,9740.00,6601.00,11816.00,8216.00,
05/10/19-11:08:06:164,1,1032.00,18384.00,8080.94,18106.00,17549.00,9737.00,6605.00,11816.00,8216.00,
05/10/19-11:08:06:164,1,1032.00,18383.00,8080.94,18121.00,17575.00,9728.00,6610.00,11808.00,8216.00,
05/10/19-11:08:06:381,1,1032.00,18382.00,8078.38,18132.00,17555.00,9738.00,6605.00,11834.00,8270.00,
05/10/19-11:08:06:381,1,1032.00,18383.00,8076.33,18106.00,17520.00,9739.00,6602.00,11828.00,8269.00,
05/10/19-11:08:06:381,1,1032.00,18384.00,8076.84,18100.00,17535.00,9736.00,6599.00,11823.00,8268.00,
05/10/19-11:08:06:381,1,1032.00,18382.00,8075.82,18110.00,17553.00,9734.00,6596.00,11829.00,8281.00,
05/10/19-11:08:06:381,1,1032.00,18383.00,8075.82,18109.00,17578.00,9732.00,6599.00,11824.00,8246.00,
05/10/19-11:08:06:381,1,1032.00,18382.00,8077.35,18102.00,17566.00,9734.00,6598.00,11812.00,8218.00,
05/10/19-11:08:06:381,1,1032.00,18384.00,8080.43,18108.00,17525.00,9744.00,6607.00,11827.00,8220.00,
05/10/19-11:08:06:381,1,1032.00,18384.00,8080.94,18100.00,17557.00,9738.00,6609.00,11816.00,8227.00,
05/10/19-11:08:06:381,1,1032.00,18384.00,8080.94,18108.00,17599.00,9735.00,6604.00,11813.00,8227.00,
05/10/19-11:08:06:381,1,1032.00,18383.00,8080.94,18135.00,17573.00,9736.00,6593.00,11812.00,8227.00,
05/10/19-11:08:06:381,1,1032.00,18384.00,8080.94,18096.00,17546.00,9740.00,6612.00,11816.00,8227.00,
05/10/19-11:08:06:381,1,1032.00,18384.00,8080.94,18092.00,17542.00,9737.00,6602.00,11819.00,8227.00,
05/10/19-11:08:06:381,1,1032.00,18384.00,8080.94,18129.00,17582.00,9735.00,6596.00,11805.00,8227.00,
05/10/19-11:08:06:598,1,1032.00,18383.00,8078.38,18113.00,17595.00,9733.00,6603.00,11816.00,8238.00,
05/10/19-11:08:06:598,1,1032.00,18384.00,8076.84,18096.00,17544.00,9738.00,6597.00,11818.00,8244.00,
05/10/19-11:08:06:598,1,1032.00,18384.00,8076.84,18106.00,17506.00,9744.00,6606.00,11824.00,8228.00,
05/10/19-11:08:06:598,1,1032.00,18383.00,8075.82,18104.00,17557.00,9735.00,6603.00,11816.00,8242.00,
05/10/19-11:08:06:598,1,1032.00,18384.00,8076.84,18120.00,17595.00,9730.00,6604.00,11819.00,8229.00,
05/10/19-11:08:06:598,1,1032.00,18384.00,8078.38,18128.00,17549.00,9734.00,6596.00,11811.00,8224.00,
05/10/19-11:08:06:598,1,1032.00,18384.00,8080.43,18084.00,17517.00,9744.00,6600.00,11822.00,8217.00,
05/10/19-11:08:06:598,1,1031.00,18383.00,8080.94,18088.00,17540.00,9743.00,6603.00,11817.00,8214.00,
05/10/19-11:08:06:598,1,1032.00,18384.00,8080.94,18134.00,17592.00,9731.00,6599.00,11816.00,8224.00,
05/10/19-11:08:06:598,1,1032.00,18383.00,8080.94,18112.00,17598.00,9737.00,6603.00,11813.00,8222.00,
